timestamp,tier,attack_type,action,threat_score,latency_ms,ai_model
2025-10-09T15:22:52.179317,unprotected,cmd_injection,allowed,0.0,2,none
2025-10-09T15:22:52.182099,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.184419,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.187018,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.189465,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.192012,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.194773,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.197527,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.200195,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.202958,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.205562,unprotected,path_traversal,allowed,0.0,2,none
2025-10-09T15:22:52.208525,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.211099,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.213678,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.216394,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.219036,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.221649,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.224315,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.226947,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.229576,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.232133,unprotected,ldap_injection,allowed,0.0,2,none
2025-10-09T15:22:52.234906,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.237471,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.240046,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.242628,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.245179,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.247764,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.250457,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.253049,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.255638,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.258266,unprotected,business_logic,allowed,0.0,2,none
2025-10-09T15:22:52.261070,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.263652,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.266270,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.268856,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.271438,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.274022,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.276618,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.279186,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.281746,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.284327,unprotected,ransomware,allowed,0.0,2,none
2025-10-09T15:22:52.287109,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.289710,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.292372,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.294574,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.297227,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.299880,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.302444,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.305011,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.307856,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.310417,unprotected,normal,allowed,0.0,2,none
2025-10-09T15:22:52.759860,cloud,sql_injection,block,0.9,449.07498359680176,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:52.762583,cloud,sql_injection,block,1.0,2.51007080078125,threat_intel
2025-10-09T15:22:52.764557,cloud,sql_injection,block,1.0,1.7609596252441406,threat_intel
2025-10-09T15:22:52.766555,cloud,sql_injection,block,1.0,1.8498897552490234,threat_intel
2025-10-09T15:22:52.768272,cloud,sql_injection,block,1.0,1.5888214111328125,threat_intel
2025-10-09T15:22:52.769968,cloud,sql_injection,block,1.0,1.504659652709961,threat_intel
2025-10-09T15:22:52.771570,cloud,sql_injection,block,1.0,1.4309883117675781,threat_intel
2025-10-09T15:22:52.773207,cloud,sql_injection,block,1.0,1.506805419921875,threat_intel
2025-10-09T15:22:52.774873,cloud,sql_injection,block,1.0,1.5480518341064453,threat_intel
2025-10-09T15:22:52.776776,cloud,sql_injection,block,1.0,1.6551017761230469,threat_intel
2025-10-09T15:22:54.055163,cloud,xss,block,0.9,1278.0721187591553,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:55.325088,cloud,xss,block,0.9,1269.6340084075928,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:55.778268,cloud,xss,block,0.9,452.94713973999023,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:56.260842,cloud,xss,block,0.9,482.1929931640625,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:57.193860,cloud,xss,block,0.9,932.4510097503662,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:57.199129,cloud,xss,block,1.0,5.058050155639648,threat_intel
2025-10-09T15:22:57.201728,cloud,xss,block,1.0,2.3920536041259766,threat_intel
2025-10-09T15:22:57.204518,cloud,xss,block,1.0,2.6590824127197266,threat_intel
2025-10-09T15:22:57.208512,cloud,xss,block,1.0,3.6149024963378906,threat_intel
2025-10-09T15:22:57.210744,cloud,xss,block,1.0,2.099752426147461,threat_intel
2025-10-09T15:22:57.868864,cloud,cmd_injection,block,0.9,657.8249931335449,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:58.564401,cloud,cmd_injection,block,0.9,695.2457427978516,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:59.183297,cloud,cmd_injection,block,0.9,618.5207366943359,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:59.186977,cloud,cmd_injection,block,1.0,3.3447742462158203,threat_intel
2025-10-09T15:22:59.191806,cloud,cmd_injection,block,1.0,4.086017608642578,threat_intel
2025-10-09T15:22:59.195582,cloud,cmd_injection,block,1.0,3.512144088745117,threat_intel
2025-10-09T15:22:59.199648,cloud,cmd_injection,block,1.0,3.545999526977539,threat_intel
2025-10-09T15:22:59.202662,cloud,cmd_injection,block,1.0,2.7620792388916016,threat_intel
2025-10-09T15:22:59.208864,cloud,cmd_injection,block,1.0,5.861043930053711,threat_intel
2025-10-09T15:22:59.215463,cloud,cmd_injection,block,1.0,5.768775939941406,threat_intel
2025-10-09T15:23:00.520368,cloud,path_traversal,block,0.9,1304.4731616973877,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:00.524478,cloud,path_traversal,block,1.0,3.712892532348633,threat_intel
2025-10-09T15:23:00.527421,cloud,path_traversal,block,1.0,2.828836441040039,threat_intel
2025-10-09T15:23:00.530920,cloud,path_traversal,block,1.0,3.3140182495117188,threat_intel
2025-10-09T15:23:00.533827,cloud,path_traversal,block,1.0,2.5098323822021484,threat_intel
2025-10-09T15:23:00.535523,cloud,path_traversal,block,1.0,1.5769004821777344,threat_intel
2025-10-09T15:23:00.538380,cloud,path_traversal,block,1.0,2.7310848236083984,threat_intel
2025-10-09T15:23:00.542119,cloud,path_traversal,block,1.0,3.432035446166992,threat_intel
2025-10-09T15:23:00.543771,cloud,path_traversal,block,1.0,1.5151500701904297,threat_intel
2025-10-09T15:23:00.546247,cloud,path_traversal,block,1.0,2.3109912872314453,threat_intel
2025-10-09T15:23:02.040408,cloud,ldap_injection,allow,0.0,1493.6740398406982,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:03.395883,cloud,ldap_injection,allow,0.0,1355.2138805389404,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:03.839341,cloud,ldap_injection,allow,0.0,443.0100917816162,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:04.279001,cloud,ldap_injection,allow,0.0,439.19992446899414,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:05.074633,cloud,ldap_injection,allow,0.0,795.3770160675049,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:05.640021,cloud,ldap_injection,allow,0.0,565.1140213012695,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:06.074847,cloud,ldap_injection,allow,0.0,434.5560073852539,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:06.558917,cloud,ldap_injection,allow,0.0,483.6709499359131,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:07.163757,cloud,ldap_injection,allow,0.0,604.5482158660889,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:07.723209,cloud,ldap_injection,allow,0.0,558.9160919189453,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:08.286156,cloud,business_logic,allow,0.0,561.9068145751953,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:08.743934,cloud,business_logic,allow,0.0,457.31592178344727,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:09.998587,cloud,business_logic,allow,0.0,1254.1570663452148,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:11.051757,cloud,business_logic,allow,0.0,1052.8881549835205,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:12.043569,cloud,business_logic,allow,0.0,991.5471076965332,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:12.975690,cloud,business_logic,allow,0.0,931.8478107452393,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:14.874105,cloud,business_logic,allow,0.0,1898.071050643921,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:15.884198,cloud,business_logic,allow,0.0,1009.6549987792969,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:16.926170,cloud,business_logic,allow,0.0,1041.6991710662842,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:17.365474,cloud,business_logic,allow,0.0,438.8699531555176,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:17.825771,cloud,ransomware,allow,0.0,459.3629837036133,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:18.302200,cloud,ransomware,allow,0.0,476.2089252471924,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:19.754493,cloud,ransomware,allow,0.0,1452.019214630127,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:20.237846,cloud,ransomware,allow,0.0,482.8341007232666,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:20.714245,cloud,ransomware,allow,0.0,474.2918014526367,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:21.318929,cloud,ransomware,allow,0.0,604.2377948760986,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:22.005676,cloud,ransomware,allow,0.0,686.0759258270264,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:22.896930,cloud,ransomware,allow,0.0,890.9592628479004,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:24.741298,cloud,ransomware,block,0.9,1843.8470363616943,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:28.168869,cloud,ransomware,block,0.9,3427.2658824920654,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:30.407768,cloud,normal,allow,0.0,2238.034963607788,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:32.722721,cloud,normal,allow,0.0,2314.4209384918213,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:34.165961,cloud,normal,allow,0.0,1442.965030670166,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:36.409698,cloud,normal,allow,0.0,2243.4630393981934,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:38.048665,cloud,normal,allow,0.0,1638.6840343475342,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:41.328325,cloud,normal,allow,0.0,3279.301881790161,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:43.384696,cloud,normal,allow,0.0,2055.8700561523438,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:46.375410,cloud,normal,allow,0.0,2990.3159141540527,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:48.207597,cloud,normal,allow,0.0,1831.9098949432373,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:48.670234,cloud,normal,allow,0.0,462.30626106262207,gemini/gemini-2.0-flash-exp
2025-10-09T15:23:48.685848,local,sql_injection,block,0.9,13.821125030517578,ollama/llama2
2025-10-09T15:23:48.696318,local,sql_injection,block,0.9,10.006189346313477,ollama/llama2
2025-10-09T15:23:48.706104,local,sql_injection,block,0.9,9.499073028564453,ollama/llama2
2025-10-09T15:23:48.713313,local,sql_injection,block,0.9,6.953001022338867,ollama/llama2
2025-10-09T15:23:48.720605,local,sql_injection,block,0.9,7.033109664916992,ollama/llama2
2025-10-09T15:23:48.723523,local,sql_injection,block,1.0,2.6199817657470703,threat_intel
2025-10-09T15:23:48.725183,local,sql_injection,block,1.0,1.4278888702392578,threat_intel
2025-10-09T15:23:48.726629,local,sql_injection,block,1.0,1.3339519500732422,threat_intel
2025-10-09T15:23:48.728108,local,sql_injection,block,1.0,1.33514404296875,threat_intel
2025-10-09T15:23:48.729721,local,sql_injection,block,1.0,1.4750957489013672,threat_intel
2025-10-09T15:23:48.737513,local,xss,block,0.9,7.227182388305664,ollama/llama2
2025-10-09T15:23:48.744651,local,xss,block,0.9,6.79779052734375,ollama/llama2
2025-10-09T15:23:48.751847,local,xss,block,0.9,6.9751739501953125,ollama/llama2
2025-10-09T15:23:48.759257,local,xss,block,0.9,7.210016250610352,ollama/llama2
2025-10-09T15:23:48.766614,local,xss,block,0.9,7.074117660522461,ollama/llama2
2025-10-09T15:23:48.768367,local,xss,block,1.0,1.5430450439453125,threat_intel
2025-10-09T15:23:48.769566,local,xss,block,1.0,1.0881423950195312,threat_intel
2025-10-09T15:23:48.771228,local,xss,block,1.0,1.567840576171875,threat_intel
2025-10-09T15:23:48.773476,local,xss,block,1.0,2.026796340942383,threat_intel
2025-10-09T15:23:48.775019,local,xss,block,1.0,1.3461112976074219,threat_intel
2025-10-09T15:23:48.782326,local,cmd_injection,block,0.9,7.010936737060547,ollama/llama2
2025-10-09T15:23:48.784366,local,cmd_injection,block,1.0,1.7926692962646484,threat_intel
2025-10-09T15:23:48.785839,local,cmd_injection,block,1.0,1.341104507446289,threat_intel
2025-10-09T15:23:48.787094,local,cmd_injection,block,1.0,1.1301040649414062,threat_intel
2025-10-09T15:23:48.789592,local,cmd_injection,block,1.0,2.3543834686279297,threat_intel
2025-10-09T15:23:48.791209,local,cmd_injection,block,1.0,1.39617919921875,threat_intel
2025-10-09T15:23:48.792434,local,cmd_injection,block,1.0,1.1379718780517578,threat_intel
2025-10-09T15:23:48.793710,local,cmd_injection,block,1.0,1.1601448059082031,threat_intel
2025-10-09T15:23:48.794836,local,cmd_injection,block,1.0,1.0330677032470703,threat_intel
2025-10-09T15:23:48.797016,local,cmd_injection,block,1.0,2.0780563354492188,threat_intel
2025-10-09T15:23:48.799312,local,path_traversal,block,1.0,1.7709732055664062,threat_intel
2025-10-09T15:23:48.800944,local,path_traversal,block,1.0,1.505136489868164,threat_intel
2025-10-09T15:23:48.802457,local,path_traversal,block,1.0,1.3651847839355469,threat_intel
2025-10-09T15:23:48.804130,local,path_traversal,block,1.0,1.528024673461914,threat_intel
2025-10-09T15:23:48.806531,local,path_traversal,block,1.0,2.2118091583251953,threat_intel
2025-10-09T15:23:48.808552,local,path_traversal,block,1.0,1.828908920288086,threat_intel
2025-10-09T15:23:48.810434,local,path_traversal,block,1.0,1.7349720001220703,threat_intel
2025-10-09T15:23:48.812092,local,path_traversal,block,1.0,1.4679431915283203,threat_intel
2025-10-09T15:23:48.814519,local,path_traversal,block,1.0,2.264738082885742,threat_intel
2025-10-09T15:23:48.816494,local,path_traversal,block,1.0,1.7189979553222656,threat_intel
2025-10-09T15:23:48.824213,local,ldap_injection,allow,0.0,7.327079772949219,ollama/llama2
2025-10-09T15:23:48.831914,local,ldap_injection,allow,0.0,7.417917251586914,ollama/llama2
2025-10-09T15:23:48.839358,local,ldap_injection,allow,0.0,7.087945938110352,ollama/llama2
2025-10-09T15:23:48.846363,local,ldap_injection,allow,0.0,6.763935089111328,ollama/llama2
2025-10-09T15:23:48.853433,local,ldap_injection,allow,0.0,6.812334060668945,ollama/llama2
2025-10-09T15:23:48.860801,local,ldap_injection,allow,0.0,7.188081741333008,ollama/llama2
2025-10-09T15:23:48.867733,local,ldap_injection,allow,0.0,6.731986999511719,ollama/llama2
2025-10-09T15:23:48.874712,local,ldap_injection,allow,0.0,6.788015365600586,ollama/llama2
2025-10-09T15:23:48.881672,local,ldap_injection,allow,0.0,6.762266159057617,ollama/llama2
2025-10-09T15:23:48.888179,local,ldap_injection,allow,0.0,6.260871887207031,ollama/llama2
2025-10-09T15:23:48.895009,local,business_logic,allow,0.0,6.42704963684082,ollama/llama2
2025-10-09T15:23:48.902080,local,business_logic,allow,0.0,6.883144378662109,ollama/llama2
2025-10-09T15:23:48.908760,local,business_logic,allow,0.0,6.45899772644043,ollama/llama2
2025-10-09T15:23:48.915855,local,business_logic,allow,0.0,6.871938705444336,ollama/llama2
2025-10-09T15:23:48.922369,local,business_logic,allow,0.0,6.281137466430664,ollama/llama2
2025-10-09T15:23:48.929434,local,business_logic,allow,0.0,6.781101226806641,ollama/llama2
2025-10-09T15:23:48.936120,local,business_logic,allow,0.0,6.5059661865234375,ollama/llama2
2025-10-09T15:23:48.942772,local,business_logic,allow,0.0,6.461143493652344,ollama/llama2
2025-10-09T15:23:48.949747,local,business_logic,allow,0.0,6.749868392944336,ollama/llama2
2025-10-09T15:23:48.956873,local,business_logic,allow,0.0,6.921052932739258,ollama/llama2
2025-10-09T15:23:48.963765,local,ransomware,allow,0.0,6.475925445556641,ollama/llama2
2025-10-09T15:23:48.970933,local,ransomware,allow,0.0,6.779193878173828,ollama/llama2
2025-10-09T15:23:48.978087,local,ransomware,allow,0.0,6.771087646484375,ollama/llama2
2025-10-09T15:23:48.984835,local,ransomware,allow,0.0,6.537914276123047,ollama/llama2
2025-10-09T15:23:48.991274,local,ransomware,allow,0.0,6.210088729858398,ollama/llama2
2025-10-09T15:23:48.998250,local,ransomware,allow,0.0,6.785869598388672,ollama/llama2
2025-10-09T15:23:49.004682,local,ransomware,allow,0.0,6.192922592163086,ollama/llama2
2025-10-09T15:23:49.011343,local,ransomware,allow,0.0,6.443023681640625,ollama/llama2
2025-10-09T15:23:49.018057,local,ransomware,allow,0.0,6.495952606201172,ollama/llama2
2025-10-09T15:23:49.025047,local,ransomware,allow,0.0,6.750822067260742,ollama/llama2
2025-10-09T15:23:49.032140,local,normal,allow,0.0,6.71696662902832,ollama/llama2
2025-10-09T15:23:49.038840,local,normal,allow,0.0,6.477117538452148,ollama/llama2
2025-10-09T15:23:49.046109,local,normal,allow,0.0,6.949901580810547,ollama/llama2
2025-10-09T15:23:49.053312,local,normal,allow,0.0,6.95490837097168,ollama/llama2
2025-10-09T15:23:49.060377,local,normal,allow,0.0,6.867885589599609,ollama/llama2
2025-10-09T15:23:49.067078,local,normal,allow,0.0,6.513118743896484,ollama/llama2
2025-10-09T15:23:49.074062,local,normal,allow,0.0,6.761074066162109,ollama/llama2
2025-10-09T15:23:49.081185,local,normal,allow,0.0,6.886720657348633,ollama/llama2
2025-10-09T15:23:49.087762,local,normal,allow,0.0,6.340980529785156,ollama/llama2
2025-10-09T15:23:49.094493,local,normal,allow,0.0,6.456136703491211,ollama/llama2
