timestamp,tier,attack_type,action,threat_score,latency_ms,ai_model
2025-10-09T15:21:36.976509,cloud,xss,block,0.9,1833.8570594787598,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:38.878814,cloud,xss,block,0.9,1902.0142555236816,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:40.823135,cloud,xss,block,0.9,1943.8767433166504,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:43.263856,cloud,cmd_injection,block,0.95,2440.2079582214355,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:45.501223,cloud,cmd_injection,block,0.95,2236.083984375,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:47.518128,cloud,cmd_injection,block,0.95,2016.6752338409424,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:49.197083,cloud,path_traversal,block,0.8,1678.4770488739014,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:49.648303,cloud,path_traversal,block,0.9,450.81377029418945,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:50.919506,cloud,path_traversal,block,0.9,1270.1570987701416,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:51.385125,cloud,ldap_injection,allow,0.0,465.21902084350586,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:51.832900,cloud,ldap_injection,allow,0.0,447.5550651550293,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:53.272966,cloud,ldap_injection,allow,0.0,1439.79811668396,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:53.715036,cloud,business_logic,allow,0.0,440.49620628356934,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:54.161674,cloud,business_logic,allow,0.0,445.5287456512451,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:54.621314,cloud,business_logic,allow,0.0,459.40399169921875,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:55.894817,cloud,ransomware,allow,0.0,1272.5627422332764,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:56.367686,cloud,ransomware,allow,0.0,472.4552631378174,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:57.085161,cloud,ransomware,allow,0.0,717.2253131866455,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:58.350061,cloud,normal,allow,0.0,1264.4109725952148,gemini/gemini-2.0-flash-exp
2025-10-09T15:21:59.682050,cloud,normal,allow,0.0,1331.4828872680664,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:00.152865,cloud,normal,allow,0.0,470.5321788787842,gemini/gemini-2.0-flash-exp
2025-10-09T15:22:00.172879,local,sql_injection,block,0.9,19.20008659362793,ollama/llama2
2025-10-09T15:22:00.182714,local,sql_injection,block,0.9,9.52005386352539,ollama/llama2
2025-10-09T15:22:00.190195,local,sql_injection,block,0.9,7.191896438598633,ollama/llama2
2025-10-09T15:22:00.198456,local,xss,block,0.9,7.827043533325195,ollama/llama2
2025-10-09T15:22:00.205523,local,xss,block,0.9,6.827831268310547,ollama/llama2
2025-10-09T15:22:00.212396,local,xss,block,0.9,6.619930267333984,ollama/llama2
2025-10-09T15:22:00.220368,local,cmd_injection,block,0.9,7.560968399047852,ollama/llama2
2025-10-09T15:22:00.228263,local,cmd_injection,block,0.9,7.652997970581055,ollama/llama2
2025-10-09T15:22:00.235956,local,cmd_injection,block,0.9,7.475852966308594,ollama/llama2
2025-10-09T15:22:00.243479,local,path_traversal,block,0.9,7.107257843017578,ollama/llama2
2025-10-09T15:22:00.250645,local,path_traversal,block,0.9,6.9408416748046875,ollama/llama2
2025-10-09T15:22:00.257810,local,path_traversal,block,0.9,6.901025772094727,ollama/llama2
2025-10-09T15:22:00.265006,local,ldap_injection,allow,0.0,6.753206253051758,ollama/llama2
2025-10-09T15:22:00.272206,local,ldap_injection,allow,0.0,6.958246231079102,ollama/llama2
2025-10-09T15:22:00.280062,local,ldap_injection,allow,0.0,7.603883743286133,ollama/llama2
2025-10-09T15:22:00.288065,local,business_logic,allow,0.0,7.605075836181641,ollama/llama2
2025-10-09T15:22:00.295509,local,business_logic,allow,0.0,7.212162017822266,ollama/llama2
2025-10-09T15:22:00.302844,local,business_logic,allow,0.0,7.099151611328125,ollama/llama2
2025-10-09T15:22:00.310728,local,ransomware,allow,0.0,7.467985153198242,ollama/llama2
2025-10-09T15:22:00.318543,local,ransomware,allow,0.0,7.568120956420898,ollama/llama2
2025-10-09T15:22:00.326126,local,ransomware,allow,0.0,7.38215446472168,ollama/llama2
2025-10-09T15:22:00.333796,local,normal,allow,0.0,7.2231292724609375,ollama/llama2
2025-10-09T15:22:00.341485,local,normal,allow,0.0,7.47990608215332,ollama/llama2
2025-10-09T15:22:00.349567,local,normal,allow,0.0,7.86280632019043,ollama/llama2
