timestamp,tier,attack_type,action,threat_score,latency_ms,ai_model
2025-10-09T15:20:40.705978,cloud,path_traversal,error,0.0,1.3892650604248047,unknown
2025-10-09T15:20:40.707237,cloud,path_traversal,error,0.0,1.1661052703857422,unknown
2025-10-09T15:20:40.709258,cloud,path_traversal,error,0.0,1.9047260284423828,unknown
2025-10-09T15:20:40.712304,cloud,ldap_injection,error,0.0,2.7320384979248047,unknown
2025-10-09T15:20:40.713921,cloud,ldap_injection,error,0.0,1.476287841796875,unknown
2025-10-09T15:20:40.715293,cloud,ldap_injection,error,0.0,1.2581348419189453,unknown
2025-10-09T15:20:40.717103,cloud,business_logic,error,0.0,1.5730857849121094,unknown
2025-10-09T15:20:40.718588,cloud,business_logic,error,0.0,1.322031021118164,unknown
2025-10-09T15:20:40.720003,cloud,business_logic,error,0.0,1.3070106506347656,unknown
2025-10-09T15:20:40.722476,cloud,ransomware,error,0.0,2.140045166015625,unknown
2025-10-09T15:20:40.724305,cloud,ransomware,error,0.0,1.592874526977539,unknown
2025-10-09T15:20:40.725844,cloud,ransomware,error,0.0,1.4259815216064453,unknown
2025-10-09T15:20:40.727799,cloud,normal,error,0.0,1.6598701477050781,unknown
2025-10-09T15:20:40.729289,cloud,normal,error,0.0,1.3058185577392578,unknown
2025-10-09T15:20:40.730806,cloud,normal,error,0.0,1.405954360961914,unknown
2025-10-09T15:20:40.734218,local,sql_injection,error,0.0,3.1499862670898438,unknown
2025-10-09T15:20:40.736060,local,sql_injection,error,0.0,1.6579627990722656,unknown
2025-10-09T15:20:40.738170,local,sql_injection,error,0.0,1.9729137420654297,unknown
2025-10-09T15:20:40.740065,local,xss,error,0.0,1.5578269958496094,unknown
2025-10-09T15:20:40.741805,local,xss,error,0.0,1.6210079193115234,unknown
2025-10-09T15:20:40.743945,local,xss,error,0.0,1.91497802734375,unknown
2025-10-09T15:20:40.745608,local,cmd_injection,error,0.0,1.3477802276611328,unknown
2025-10-09T15:20:40.747313,local,cmd_injection,error,0.0,1.505136489868164,unknown
2025-10-09T15:20:40.748602,local,cmd_injection,error,0.0,1.1630058288574219,unknown
2025-10-09T15:20:40.750551,local,path_traversal,error,0.0,1.6961097717285156,unknown
2025-10-09T15:20:40.752378,local,path_traversal,error,0.0,1.6460418701171875,unknown
2025-10-09T15:20:40.753687,local,path_traversal,error,0.0,1.1539459228515625,unknown
2025-10-09T15:20:40.755286,local,ldap_injection,error,0.0,1.293182373046875,unknown
2025-10-09T15:20:40.756493,local,ldap_injection,error,0.0,1.104116439819336,unknown
2025-10-09T15:20:40.757804,local,ldap_injection,error,0.0,1.2128353118896484,unknown
2025-10-09T15:20:40.760240,local,business_logic,error,0.0,2.0601749420166016,unknown
2025-10-09T15:20:40.761787,local,business_logic,error,0.0,1.3539791107177734,unknown
2025-10-09T15:20:40.763152,local,business_logic,error,0.0,1.2722015380859375,unknown
2025-10-09T15:20:40.764544,local,ransomware,error,0.0,1.1091232299804688,unknown
2025-10-09T15:20:40.765725,local,ransomware,error,0.0,1.0929107666015625,unknown
2025-10-09T15:20:40.767577,local,ransomware,error,0.0,1.7430782318115234,unknown
2025-10-09T15:20:40.769872,local,normal,error,0.0,1.8680095672607422,unknown
2025-10-09T15:20:40.771583,local,normal,error,0.0,1.5850067138671875,unknown
2025-10-09T15:20:40.773470,local,normal,error,0.0,1.7769336700439453,unknown
